id;fecha;tipo_elem;intensidad;ocupacion;carga;vmed;error;periodo_integracion
4199;2021-01-04 15:45:00;URB;144;12.0;27;0.0;N;15
4199;2021-01-04 16:00:00;URB;148;9.0;25;0.0;N;15
4199;2021-01-04 16:15:00;URB;112;4.0;18;0.0;N;15
4199;2021-01-04 16:30:00;URB;108;6.0;18;0.0;N;15
4199;2021-01-04 16:45:00;URB;157;18.0;33;0.0;N;15
4199;2021-01-04 17:00:00;URB;108;4.0;16;0.0;N;15
4199;2021-01-04 17:15:00;URB;100;4.0;15;0.0;N;15
4199;2021-01-04 17:30:00;URB;108;7.0;19;0.0;N;15
4199;2021-01-04 17:45:00;URB;131;6.0;21;0.0;N;15
4199;2021-01-04 18:00:00;URB;139;8.0;24;0.0;N;15
4199;2021-01-04 18:15:00;URB;145;26.0;40;0.0;N;15
4199;2021-01-04 18:30:00;URB;103;9.0;20;0.0;N;15
4199;2021-01-04 18:45:00;URB;115;13.0;25;0.0;N;15
4199;2021-01-04 19:00:00;URB;124;5.0;19;0.0;N;15
4199;2021-01-04 19:15:00;URB;156;12.0;29;0.0;N;15
4199;2021-01-04 19:30:00;URB;161;22.0;36;0.0;N;15
4199;2021-01-04 19:45:00;URB;136;18.0;31;0.0;N;15
4199;2021-01-04 20:00:00;URB;113;20.0;31;0.0;N;15
4199;2021-01-04 20:15:00;URB;125;14.0;27;0.0;N;15
4199;2021-01-04 20:30:00;URB;104;9.0;19;0.0;N;15
4199;2021-01-04 20:45:00;URB;117;7.0;20;0.0;N;15
4199;2021-01-04 21:00:00;URB;148;6.0;24;0.0;N;15
4199;2021-01-04 21:15:00;URB;160;19.0;35;0.0;N;15
4199;2021-01-04 21:30:00;URB;92;4.0;15;0.0;N;15
4199;2021-01-04 21:45:00;URB;104;6.0;17;0.0;N;15
4199;2021-01-04 22:00:00;URB;85;5.0;14;0.0;N;14
4199;2021-01-04 22:15:00;URB;115;8.0;20;0.0;N;15
4199;2021-01-04 22:30:00;URB;105;4.0;17;0.0;N;15
4199;2021-01-04 22:45:00;URB;79;5.0;15;0.0;N;15
4199;2021-01-04 23:00:00;URB;60;2.0;9;0.0;N;15
4199;2021-01-04 23:15:00;URB;104;8.0;18;0.0;N;15
4199;2021-01-04 23:30:00;URB;80;4.0;14;0.0;N;15
4199;2021-01-04 23:45:00;URB;51;2.0;7;0.0;N;15
4199;2021-01-05 00:00:00;URB;82;15.0;22;0.0;N;11
4199;2021-01-05 00:15:00;URB;44;0.0;7;0.0;N;15
4199;2021-01-05 00:30:00;URB;57;3.0;8;0.0;N;15
4199;2021-01-05 00:45:00;URB;32;1.0;5;0.0;N;15
4199;2021-01-05 01:00:00;URB;52;3.0;9;0.0;N;15
4199;2021-01-05 01:15:00;URB;13;1.0;3;0.0;N;9
4199;2021-01-05 01:30:00;URB;40;1.0;6;0.0;N;3
4199;2021-01-05 01:45:00;URB;23;1.0;5;0.0;N;13
4199;2021-01-05 02:00:00;URB;20;5.0;6;0.0;N;12
4199;2021-01-05 02:15:00;URB;24;1.0;4;0.0;N;10
4199;2021-01-05 02:30:00;URB;15;1.0;3;0.0;N;8
4199;2021-01-05 02:45:00;URB;20;1.0;3;0.0;N;6
4199;2021-01-05 03:00:00;URB;0;0.0;0;0.0;N;2
4199;2021-01-05 03:30:00;URB;15;1.0;2;0.0;N;4
4199;2021-01-05 03:45:00;URB;15;1.0;2;0.0;N;4
4199;2021-01-05 04:00:00;URB;15;1.0;2;0.0;N;4
